"Order Date","Product Name","Category","Region","Price","Quantity","Sales","Profit"
"2023-04-24","Headphones","Accessories","West","3318","4","2576","503.57"
"2023-09-26","Keyboard","Accessories","East","3319","8","4800","606.19"
"2022-10-02","Smartwatch","Electronics","East","3320","5","1440","274.54"
"2022-09-12","Smartwatch","Electronics","North","3321","9","10251","737.45"
"2023-01-18","Smartphone","Electronics","North","3322","7","3038","570.98"
"2022-11-24","Monitor","Accessories","West","3323","9","6993","1945.56"
"2024-03-07","Monitor","Accessories","East","3324","4","1632","247.88"
"2024-10-07","Keyboard","Accessories","East","3325","9","5706","1704.8"
"2022-08-29","Camera","Electronics","North","3326","9","9657","1187.22"
"2022-01-31","Smartwatch","Electronics","East","3327","5","4405","450.83"
"2023-12-14","Keyboard","Accessories","East","3328","4","1720","360.78"
"2023-08-13","Camera","Electronics","South","3329","7","4557","234.62"
"2024-12-12","Headphones","Accessories","West","3330","7","2380","431.43"
"2022-02-11","Headphones","Accessories","North","3331","8","456","74.99"
"2023-11-16","Camera","Electronics","East","3332","6","6534","355.03"
"2022-03-04","Smartphone","Electronics","North","3333","6","3456","307.46"
"2022-06-29","Keyboard","Accessories","West","3334","9","8163","2352.46"
"2023-08-28","Headphones","Accessories","North","3335","6","4656","601.71"
"2022-09-16","Smartphone","Electronics","West","3336","2","966","241.54"
"2022-12-02","Mouse","Accessories","East","3337","4","2580","669.67"
"2022-10-02","Camera","Electronics","South","3338","9","8127","1906.5"
"2022-05-19","Smartwatch","Electronics","South","3339","4","2128","614.05"
"2022-06-05","Smartphone","Electronics","South","3340","9","6417","1100.52"
"2022-06-11","Keyboard","Accessories","East","3341","7","3997","494.78"
"2023-03-14","Laptop","Electronics","West","3342","1","879","149.52"
"2023-11-17","Laptop","Electronics","North","3343","3","2415","538.39"
"2024-09-27","Camera","Electronics","West","3344","4","1064","314.84"
"2022-02-17","Mouse","Accessories","South","3345","4","1156","326.92"
"2022-05-12","Smartphone","Electronics","North","3346","1","1184","218.27"
"2022-02-05","Keyboard","Accessories","South","3347","3","1950","211.16"
"2022-08-29","Laptop","Electronics","South","3348","4","1088","295.09"
"2023-12-04","Printer","Office","South","3349","6","4380","522.3"
"2024-04-20","Camera","Electronics","South","3350","1","998","196.17"
"2024-05-25","Smartphone","Electronics","East","3351","6","5766","675.17"
"2024-10-09","Tablet","Electronics","West","3352","6","3120","274.65"
"2022-03-07","Printer","Office","East","3353","7","637","68.11"
"2023-10-26","Laptop","Electronics","West","3354","6","3306","697.74"
"2022-05-31","Monitor","Accessories","South","3355","6","7020","726.72"
"2022-09-16","Camera","Electronics","South","3356","7","5971","502.14"
"2023-11-22","Laptop","Electronics","North","3357","2","750","77.68"
"2024-04-26","Tablet","Electronics","North","3358","3","2379","523"
"2022-08-21","Camera","Electronics","North","3359","1","699","108.94"
"2023-01-16","Camera","Electronics","West","3360","9","6876","1895.24"
"2022-02-02","Monitor","Accessories","North","3361","8","1800","494.02"
"2024-07-11","Tablet","Electronics","South","3362","5","1255","236.25"
"2022-06-04","Smartwatch","Electronics","East","3363","9","1998","343.58"
"2022-11-26","Headphones","Accessories","East","3364","1","307","80.19"
"2024-06-25","Printer","Office","West","3365","1","235","54.87"
"2023-11-01","Monitor","Accessories","South","3366","6","1506","407.73"
"2024-10-26","Tablet","Electronics","North","3367","8","2464","216.51"
"2023-05-12","Smartwatch","Electronics","South","3368","2","322","42.03"
"2023-03-04","Printer","Office","West","3369","4","1100","100.02"
"2022-03-08","Keyboard","Accessories","South","3370","4","2188","265.54"
"2023-12-22","Printer","Office","West","3371","9","2934","473.34"
"2022-11-04","Headphones","Accessories","South","3372","8","9224","514.06"
"2022-12-15","Monitor","Accessories","East","3373","4","2436","142.81"
"2022-09-23","Smartwatch","Electronics","West","3374","4","972","97.55"
"2024-10-03","Laptop","Electronics","South","3375","6","5484","540.4"
"2024-10-17","Camera","Electronics","West","3376","8","3152","337.36"
"2024-03-22","Keyboard","Accessories","East","3377","8","6032","870.17"
"2023-04-10","Camera","Electronics","West","3378","7","6384","1324.49"
"2023-07-10","Printer","Office","East","3379","5","3705","707.08"
"2022-11-04","Smartwatch","Electronics","South","3380","6","5580","394.03"
"2022-04-16","Camera","Electronics","East","3381","2","1236","120.74"
"2023-04-02","Camera","Electronics","North","3382","8","7040","1969.93"
"2024-06-11","Camera","Electronics","East","3383","9","909","138.04"
"2024-12-26","Mouse","Accessories","South","3384","1","106","7.24"
"2024-11-12","Smartwatch","Electronics","South","3385","1","281","67.85"
"2022-09-25","Camera","Electronics","East","3386","6","6768","1851.01"
"2023-03-07","Laptop","Electronics","West","3387","6","4302","276.35"
"2022-11-19","Smartphone","Electronics","North","3388","9","7146","2125.44"
"2023-02-16","Smartphone","Electronics","South","3389","3","582","48.08"
"2024-08-01","Headphones","Accessories","North","3390","6","576","162.75"
"2023-09-24","Keyboard","Accessories","South","3391","5","4265","796.12"
"2023-06-24","Smartwatch","Electronics","East","3392","8","5368","333.53"
"2023-12-04","Headphones","Accessories","South","3393","1","314","66.23"
"2024-12-24","Tablet","Electronics","West","3394","6","2676","646.7"
"2022-02-13","Laptop","Electronics","North","3395","4","3384","947.52"
"2023-07-20","Mouse","Accessories","West","3396","6","3186","794.94"
"2024-12-20","Smartwatch","Electronics","South","3397","4","1832","528.69"
"2024-11-02","Printer","Office","South","3398","8","4784","769.91"
"2024-02-16","Tablet","Electronics","West","3399","1","381","63.18"
"2022-11-29","Smartphone","Electronics","South","3400","9","4527","677.34"
"2022-05-25","Printer","Office","South","3401","4","1612","240.42"
"2023-10-04","Printer","Office","East","3402","2","1918","435.56"
"2024-01-04","Camera","Electronics","East","3403","1","179","42.37"
"2024-05-31","Smartwatch","Electronics","West","3404","3","3153","224.29"
"2023-04-18","Tablet","Electronics","East","3405","8","3864","855.75"
"2023-05-13","Printer","Office","South","3406","5","2440","570.78"
"2023-03-31","Camera","Electronics","South","3407","6","3660","675.38"
"2024-08-03","Smartwatch","Electronics","East","3408","3","318","49.93"
"2023-12-16","Mouse","Accessories","South","3409","3","483","63.27"
"2024-08-21","Headphones","Accessories","North","3410","6","6774","960.41"
"2024-01-02","Monitor","Accessories","West","3411","5","5310","806.12"
"2024-03-06","Keyboard","Accessories","West","3412","6","5154","779.43"
"2023-09-19","Keyboard","Accessories","East","3413","9","6741","823.17"
"2022-05-13","Camera","Electronics","North","3414","2","520","61.33"
"2024-06-19","Tablet","Electronics","East","3415","7","1120","111.79"
"2022-07-12","Keyboard","Accessories","East","3416","1","911","155.3"
"2022-03-21","Monitor","Accessories","South","3417","8","1064","190.73"
"2024-04-28","Laptop","Electronics","North","3418","7","1981","404.3"
"2022-04-20","Camera","Electronics","South","3419","5","4280","540.47"
"2024-06-25","Smartwatch","Electronics","South","3420","5","5125","268.39"
"2024-12-26","Monitor","Accessories","West","3421","7","1575","313.96"
"2024-04-28","Tablet","Electronics","East","3422","9","9972","1868.64"
"2022-10-01","Smartphone","Electronics","East","3423","8","4576","900.04"
"2024-06-01","Monitor","Accessories","South","3424","7","6559","1141.32"
"2023-07-20","Tablet","Electronics","South","3425","1","619","35.36"
"2024-06-09","Headphones","Accessories","West","3426","8","2488","151.95"
"2022-10-29","Mouse","Accessories","West","3427","4","2536","148.85"
"2022-02-03","Tablet","Electronics","West","3428","8","5416","297.5"
"2023-02-13","Smartwatch","Electronics","East","3429","2","2334","158.07"
"2022-07-28","Camera","Electronics","East","3430","9","1080","183.42"
"2024-05-08","Tablet","Electronics","South","3431","4","1324","127.07"
"2023-07-16","Camera","Electronics","West","3432","2","2304","444.08"
"2024-02-21","Smartphone","Electronics","East","3433","4","4736","1026.24"
"2023-08-14","Mouse","Accessories","West","3434","9","2925","457.49"
"2023-01-27","Laptop","Electronics","East","3435","9","6345","1627.26"
"2022-06-13","Headphones","Accessories","East","3436","9","4221","912.84"
"2022-12-06","Headphones","Accessories","South","3437","7","462","56.89"
"2022-05-13","Monitor","Accessories","North","3438","7","7588","1625.55"
"2022-12-12","Keyboard","Accessories","North","3439","6","5232","1270.64"
"2024-08-01","Camera","Electronics","East","3440","8","1440","402.06"
"2023-03-31","Monitor","Accessories","North","3441","2","1026","226.4"
"2024-09-21","Camera","Electronics","North","3442","7","7455","1008.42"
"2023-11-29","Printer","Office","East","3443","8","2456","404.35"
"2022-11-01","Camera","Electronics","North","3444","3","2859","404.56"
"2024-01-08","Keyboard","Accessories","East","3445","1","311","50.66"
"2022-10-28","Printer","Office","East","3446","9","1260","246.6"
"2022-01-18","Keyboard","Accessories","South","3447","1","466","102.48"
"2023-02-22","Laptop","Electronics","West","3448","3","867","58.2"
"2023-02-24","Monitor","Accessories","South","3449","6","3888","275.72"
"2024-04-12","Tablet","Electronics","North","3450","4","3032","347.2"
"2023-12-22","Tablet","Electronics","North","3451","7","4704","978.81"
"2022-10-27","Printer","Office","West","3452","3","3186","527.75"
"2024-08-18","Printer","Office","North","3453","9","6183","359.54"
"2022-10-14","Smartwatch","Electronics","West","3454","1","243","21.75"
"2023-06-20","Smartphone","Electronics","North","3455","3","897","235.67"
"2023-12-19","Headphones","Accessories","West","3456","9","4563","675.62"
"2022-09-18","Laptop","Electronics","South","3457","4","628","156.98"
"2024-12-21","Monitor","Accessories","East","3458","6","1050","172.83"
"2022-05-16","Monitor","Accessories","North","3459","8","3032","278.85"
"2023-09-27","Keyboard","Accessories","West","3460","1","920","118.24"
"2024-03-02","Laptop","Electronics","South","3461","2","668","90.67"
"2024-05-31","Mouse","Accessories","East","3462","5","5990","1403.53"
"2024-03-04","Tablet","Electronics","South","3463","9","9324","1223.9"
"2023-04-11","Keyboard","Accessories","East","3464","8","5768","368.49"
"2024-05-01","Laptop","Electronics","North","3465","1","1123","318.09"
"2024-12-20","Keyboard","Accessories","West","3466","4","2336","453.04"
"2023-11-22","Laptop","Electronics","West","3467","6","438","26.03"
"2022-12-23","Tablet","Electronics","North","3468","6","5940","318.72"
"2022-06-22","Camera","Electronics","West","3469","3","1848","549.34"
"2023-03-17","Keyboard","Accessories","North","3470","3","2118","321.05"
"2022-01-16","Smartphone","Electronics","North","3471","3","231","36.73"
"2024-01-12","Headphones","Accessories","South","3472","6","978","182.46"
"2023-05-22","Monitor","Accessories","North","3473","5","4960","420.98"
"2022-03-09","Camera","Electronics","South","3474","3","1377","330.44"
"2023-02-09","Camera","Electronics","West","3475","2","1958","227.77"
"2023-06-12","Mouse","Accessories","West","3476","7","5607","1288.04"
"2022-11-24","Smartwatch","Electronics","South","3477","6","3504","980.7"
"2024-11-21","Mouse","Accessories","North","3478","4","796","75.15"
"2024-08-14","Monitor","Accessories","North","3479","1","342","37.64"
"2024-08-14","Monitor","Accessories","South","3480","7","6769","1549.67"
"2023-08-29","Headphones","Accessories","South","3481","9","10080","1794.73"
"2024-01-11","Smartwatch","Electronics","East","3482","7","3948","758.36"
"2023-06-27","Headphones","Accessories","South","3483","4","1488","74.52"
"2024-01-17","Mouse","Accessories","South","3484","5","1200","201.8"
"2023-01-10","Smartwatch","Electronics","North","3485","4","4476","977.6"
"2023-08-01","Monitor","Accessories","West","3486","1","1178","292.15"
"2024-12-26","Smartwatch","Electronics","South","3487","8","2888","149.92"
"2024-12-13","Smartphone","Electronics","South","3488","6","1704","193.18"
"2022-10-17","Printer","Office","West","3489","8","4200","1017.94"
"2024-03-12","Keyboard","Accessories","East","3490","7","4417","562.79"
"2024-05-20","Camera","Electronics","West","3491","4","764","178.83"
"2024-06-28","Headphones","Accessories","South","3492","4","4000","964.43"
"2024-10-21","Monitor","Accessories","East","3493","9","2331","558"
"2023-01-31","Mouse","Accessories","West","3494","9","8172","1296.29"
"2024-12-20","Laptop","Electronics","North","3495","1","761","61.15"
"2023-11-25","Camera","Electronics","East","3496","2","494","56.41"
"2023-09-05","Headphones","Accessories","East","3497","2","194","52.16"
"2024-03-20","Tablet","Electronics","West","3498","6","5820","1423.67"
"2022-04-11","Camera","Electronics","North","3499","5","410","121.77"
"2024-12-06","Smartphone","Electronics","East","3500","6","1254","360.87"
"2022-06-04","Tablet","Electronics","East","3501","6","3432","452.4"
"2024-03-22","Camera","Electronics","North","3502","4","3792","997.99"
"2024-11-19","Tablet","Electronics","West","3503","7","546","117.9"
"2022-02-24","Smartwatch","Electronics","East","3504","3","1452","217.06"
"2022-11-14","Keyboard","Accessories","West","3505","8","9296","1556.05"
"2023-12-01","Mouse","Accessories","North","3506","1","1160","149.81"
"2024-01-14","Laptop","Electronics","West","3507","6","4728","682.01"
"2023-02-12","Camera","Electronics","North","3508","6","1836","508.81"
"2023-09-13","Smartwatch","Electronics","South","3509","7","6237","1784.89"
"2024-09-01","Laptop","Electronics","West","3510","5","5845","941.79"
"2023-12-27","Monitor","Accessories","South","3511","9","6138","851.14"
"2022-03-23","Camera","Electronics","West","3512","2","1416","136.75"
"2024-12-27","Keyboard","Accessories","West","3513","3","1851","348.9"
"2022-11-10","Printer","Office","South","3514","9","7452","1259.82"
"2023-11-29","Tablet","Electronics","North","3515","5","1630","190.38"
"2022-08-16","Camera","Electronics","West","3516","6","4800","930.44"
"2023-11-23","Smartwatch","Electronics","South","3517","1","61","16.11"
"2023-09-21","Monitor","Accessories","East","3518","6","942","80.27"
"2023-07-30","Smartphone","Electronics","South","3519","8","7640","1663.63"
"2022-05-12","Camera","Electronics","South","3520","5","4540","939.71"
"2022-11-27","Headphones","Accessories","North","3521","1","1030","190.47"
"2023-09-20","Printer","Office","North","3522","2","384","30.84"
"2024-11-24","Smartwatch","Electronics","West","3523","8","8560","991.94"
"2022-08-23","Camera","Electronics","West","3524","9","1557","117.36"
"2023-05-04","Tablet","Electronics","East","3525","7","707","124.59"
"2022-08-05","Mouse","Accessories","West","3526","5","3405","476.39"
